"playerID.1","playerID.2","playerID.3","Total_Salary","Total_AB","Total_OBP"
"bagweje01","beltrca01","clarkto02",11387500,1645,1.13403250890409
"bagweje01","caseyse01","hidalri01",13000000,1645,1.12235503400737
"bagweje01","catalfr01","eckstda01",7550000,1645,1.14381724383922
"bagweje01","clarkto02","pierrju01",11177500,1645,1.14991139524666
"bagweje01","sweenmi01","vidrojo01",14000000,1645,1.1420094454407
"beltrca01","cirilje01","edmonji01",11608333,1645,1.13661422846022
"beltrca01","clarkto02","palmera01",13887500,1645,1.11749535010752
"beltrca01","greensh01","mclemma01",14591667,1645,1.11892026662264
"beltrca01","grievbe01","vidrojo01",5675000,1645,1.1052648572998
"berkmla01","camermi01","cirilje01",8571667,1645,1.14718322350792
"berkmla01","caseyse01","nixontr01",3695000,1645,1.17567571147743
"berkmla01","cirilje01","youngdm01",8655000,1645,1.14476247266945
"berkmla01","clarkto02","stewash01",6950833,1645,1.17553820289633
"berkmla01","eckstda01","vidrojo01",3005000,1645,1.1556812267199
"berkmla01","greensh01","millake01",13171667,1645,1.17629518152028
"berkmla01","grievbe01","thomeji01",10930000,1645,1.21883859046878
"berkmla01","lawtoma02","suzukic01",9871667,1645,1.20810034418171
"berkmla01","ordonma01","salmoti01",10555000,1645,1.17664080128884
"biggicr01","grievbe01","vidrojo01",13000000,1645,1.12511519919647
"booneaa01","olerujo01","suzukic01",12766667,1645,1.13406642498835
"boonebr01","catalfr01","sweenmi01",9100000,1645,1.13766171492427
"boonebr01","gracema01","nevinph01",7875000,1645,1.14595285176053
"boonebr01","kleskry01","posadjo01",13050000,1645,1.11893240446952
"boonebr01","koskico01","loducpa01",3780000,1645,1.10789916134081
"camermi01","caseyse01","olerujo01",13116667,1645,1.12307566131639
"camermi01","koskico01","mientdo01",3931667,1645,1.10152510250144
"camermi01","nevinph01","sweenmi01",10041667,1645,1.11467812280266
"camermi01","pujolal01","sheffga01",13533334,1645,1.17328679238413
"caseyse01","coninje01","glaustr01",7250000,1645,1.12230255197485
"caseyse01","olerujo01","youngdm01",13200000,1645,1.12065491047792
"catalfr01","eckstda01","palmera01",10050000,1645,1.12728008504264
"catalfr01","grievbe01","stewash01",5783333,1645,1.13490656841135
"cirilje01","coninje01","ordonma01",11600000,1645,1.13164597783675
"cirilje01","eckstda01","nixontr01",5440000,1645,1.09543636999777
"cirilje01","edmonji01","pierrju01",11398333,1645,1.15249311480279
"cirilje01","floydcl01","koskico01",10650000,1645,1.11570524990266
"clarkto02","palmera01","pierrju01",13677500,1645,1.13337423645009
"coninje01","gonzalu01","hidalri01",11333333,1645,1.17041259829137
"coninje01","koskico01","sweenmi01",8300000,1645,1.12212833481253
"coninje01","pujolal01","zeileto01",10033333,1645,1.14846338165512
"daubabr01","nevinph01","suzukic01",7691667,1645,1.11961037380387
"eckstda01","giambja01","mientdo01",4518333,1645,1.2184198902848
"eckstda01","giambje01","suzukic01",6149167,1645,1.12731875215981
"eckstda01","gracema01","heltoto01",8150000,1645,1.17246251308132
"eckstda01","jeterde01","millake01",13500000,1645,1.10606184211177
"eckstda01","martied01","ordonma01",9450000,1645,1.1598663082138
"edmonji01","floydcl01","pujolal01",12033333,1645,1.20268428521554
"edmonji01","guerrvl01","nevinph01",13958333,1645,1.17508386118792
"giambja01","heltoto01","kleskry01",14803333,1645,1.29256736447524
"giambja01","nixontr01","pujolal01",4693333,1645,1.25625864628453
"gilesbr02","gonzalu01","loducpa01",12396666,1645,1.20567311546309
"gilesbr02","gracema01","ordonma01",14083333,1645,1.17095051530296
"glaustr01","grievbe01","sheffga01",13916667,1645,1.15716433057968
"glaustr01","heltoto01","martied01",11700000,1645,1.22229423206089
"gonzalu01","heltoto01","millake01",10483333,1645,1.2339634785678
"gracema01","kentje01","koskico01",9300000,1645,1.11721797036767
"gracema01","kleskry01","vinafe01",13083333,1645,1.12650510294674
"greensh01","mclemma01","pierrju01",14381667,1645,1.13479915296521
"grievbe01","higgibo02","koskico01",8375000,1645,1.10164110318825
"grievbe01","pierrju01","vidrojo01",5465000,1645,1.12114374364237
"guerrvl01","koskico01","posadjo01",10350000,1645,1.10180180347686
"guerrvl01","kotsama01","stewash01",10308333,1645,1.11412242414306
"guerrvl01","pujolal01","venturo01",14200000,1645,1.13884638737098
"heltoto01","hidalri01","nevinph01",10075000,1645,1.1752930642903
"heltoto01","olerujo01","vidrojo01",14150000,1645,1.20334501423737
"hidalri01","mientdo01","pujolal01",3915000,1645,1.14536230782232
"kleskry01","nixontr01","olerujo01",12840000,1645,1.16158801447817
"koskico01","mientdo01","willibe02",12872143,1645,1.14362170897654
"koskico01","mientdo01","youngdm01",4015000,1645,1.09910435166297
"loducpa01","rolensc01","vinafe01",10063333,1645,1.10841806590784
"martied01","nixontr01","stewash01",8073333,1645,1.17086362359386
"menecfr01","mientdo01","vinafe01",4773333,1645,1.11190012036687
"nevinph01","sweenmi01","youngdm01",10125000,1645,1.11225737196419
"olerujo01","pierrju01","venturo01",14915000,1645,1.13819056774378
"pujolal01","sheffga01","youngdm01",13616667,1645,1.17086604154565
"abreubo01","aloumo01","mientdo01",10448000,1644,1.17591656978939
"abreubo01","beltrca01","burksel01",11074667,1644,1.12469544424398
"abreubo01","burksel01","pierrju01",10864667,1644,1.14057433058655
"abreubo01","catalfr01","ordonma01",9583000,1644,1.16637546080127
"abreubo01","kentje01","millake01",11683000,1644,1.1364561563915
"alomaro01","gonzalu01","loducpa01",12813333,1644,1.21678294328519
"alomaro01","gracema01","ordonma01",14500000,1644,1.18206034312506
"aloumo01","berkmla01","rolensc01",11055000,1644,1.20435596052176
"aloumo01","coninje01","kentje01",14250000,1644,1.15114535912228
"aloumo01","glaustr01","mientdo01",6715000,1644,1.14968229911656
"aloumo01","higgibo02","pujolal01",10775000,1644,1.16592076160781
"aloumo01","kleskry01","ordonma01",14750000,1644,1.1614018494599
"aurilri01","caseyse01","salmoti01",12750000,1644,1.10274040769492
"aurilri01","coninje01","posadjo01",10300000,1644,1.11748505079412
"aurilri01","guerrvl01","mclemma01",11250000,1644,1.13015136571206
"aurilri01","kleskry01","martied01",14500000,1644,1.17622512129181
"aurilri01","millake01","sweenmi01",8950000,1644,1.11655154717673
"bagweje01","coninje01","giambja01",13603333,1644,1.2604129832894
"beltrca01","burksel01","glaustr01",7341667,1644,1.09846117357115
"beltrca01","clarkto02","guerrvl01",10887500,1644,1.11359214948301
"beltrca01","hidalri01","sheffga01",13841667,1644,1.13559109968425
"beltrca01","higgibo02","vidrojo01",8250000,1644,1.09989650088848
"beltrca01","mientdo01","posadjo01",4690000,1644,1.11153605752862
"berkmla01","coninje01","mientdo01",3520000,1644,1.20283732229725
"berkmla01","drewjd01","suzukic01",8721667,1644,1.22534031142168
"berkmla01","floydcl01","hidalri01",9305000,1644,1.17555758756336
"berkmla01","gonzaju03","nixontr01",10695000,1644,1.17637599158947
"berkmla01","higgibo02","thomeji01",13505000,1644,1.21347023405745
"berkmla01","kentje01","loducpa01",6535000,1644,1.17302628773388
"biggicr01","burksel01","glaustr01",14666667,1644,1.11831151546781
"biggicr01","mientdo01","posadjo01",12015000,1644,1.13138639942529
"booneaa01","boonebr01","stewash01",5833333,1644,1.09473803998202
"boonebr01","burksel01","eckstda01",9116667,1644,1.09613308416252
"boonebr01","clarkto02","ordonma01",11462500,1644,1.12802836578469
"boonebr01","jonesch06","millake01",14283333,1644,1.17288345617492
"boonebr01","millake01","olerujo01",10650000,1644,1.14718008846295
"boonebr01","nevinph01","salmoti01",11375000,1644,1.12497141046741
"boonebr01","nixontr01","vidrojo01",6140000,1644,1.11916870498832
"burksel01","glaustr01","pierrju01",7131667,1644,1.11434005991372
"caseyse01","coninje01","heltoto01",10950000,1644,1.18672558981576
"caseyse01","gilesbr02","nixontr01",10723333,1644,1.14900398419842
"caseyse01","guerrvl01","hidalri01",12500000,1644,1.10191467458628
"caseyse01","menecfr01","stewash01",5408333,1644,1.1088034431413
"catalfr01","eckstda01","guerrvl01",7050000,1644,1.12337688441813
"catalfr01","glaustr01","ordonma01",5850000,1644,1.14014119012844
"catalfr01","gonzalu01","olerujo01",12383333,1644,1.2211408020597
"catalfr01","greensh01","koskico01",13316667,1644,1.12581021371575
"catalfr01","higgibo02","stewash01",8358333,1644,1.12953821200003
"cirilje01","gracema01","stewash01",10033333,1644,1.12103230123973
"cirilje01","koskico01","rolensc01",10650000,1644,1.10445230702193
"cirilje01","pujolal01","thomeji01",12925000,1644,1.18321459538851
"clarkto02","coninje01","suzukic01",13129167,1644,1.14174015699195
"clarkto02","gilesbr02","stewash01",13979166,1644,1.14886647561733
"clarkto02","guerrvl01","pierrju01",10677500,1644,1.12947103582558
"coninje01","eckstda01","kleskry01",8950000,1644,1.12497410529904
"coninje01","glaustr01","gonzaju03",14250000,1644,1.12300283208689
"eckstda01","edmonji01","koskico01",6833333,1644,1.12724797123153
"eckstda01","giambja01","grievbe01",7053333,1644,1.20429538464249
"eckstda01","gilesbr02","vidrojo01",10033333,1644,1.1290094994409
"eckstda01","heltoto01","salmoti01",11650000,1644,1.1514810717882
"edmonji01","gonzalu01","nixontr01",11556666,1644,1.21518113090124
"edmonji01","pujolal01","rolensc01",12033333,1644,1.19143134233481
"floydcl01","mientdo01","nevinph01",7340000,1644,1.16390913668211
"floydcl01","millake01","stewash01",8383333,1644,1.13430469987018
"floydcl01","nixontr01","rolensc01",11390000,1644,1.14415689983562
"giambja01","ordonma01","zeileto01",14686666,1644,1.21789739243934
"giambja01","posadjo01","stewash01",10336666,1644,1.21061741251301
"glaustr01","kentje01","millake01",7950000,1644,1.11022188571867
"glaustr01","olerujo01","posadjo01",12000000,1644,1.13106867098297
"gonzalu01","gracema01","sweenmi01",12833333,1644,1.18845050250514
"grievbe01","hidalri01","pujolal01",6450000,1644,1.13123780218002
"grievbe01","menecfr01","vinafe01",7308333,1644,1.09777561472457
"grievbe01","mientdo01","sweenmi01",7965000,1644,1.13304794237115
"guerrvl01","sweenmi01","vidrojo01",13500000,1644,1.12156908601962
"hidalri01","pierrju01","sheffga01",13631667,1644,1.15146998602682
"higgibo02","pierrju01","vidrojo01",8040000,1644,1.11577538723105
"kentje01","koskico01","salmoti01",12800000,1644,1.09623652907454
"kentje01","kotsama01","vinafe01",12458333,1644,1.09188894400304
"kotsama01","nevinph01","suzukic01",9416667,1644,1.13530497436171
"martied01","mientdo01","vinafe01",10048333,1644,1.16661238557678
"mclemma01","mientdo01","suzukic01",7881667,1644,1.1523503799555
"mientdo01","pierrju01","posadjo01",4480000,1644,1.12741494387119
"abreubo01","aloumo01","grievbe01",12983000,1643,1.16179206414708
"abreubo01","coninje01","zeileto01",14816333,1643,1.13896632778307
"abreubo01","giambja01","nixontr01",9476333,1643,1.24676159241248
"abreubo01","hidalri01","mientdo01",8698000,1643,1.13586525395026
"alomaro01","caseyse01","nixontr01",11140000,1643,1.16011381202052
"alomaro01","clarkto02","stewash01",14395833,1643,1.15997630343943
"alomaro01","eckstda01","vidrojo01",10450000,1643,1.140119327263
"aloumo01","camermi01","pujolal01",8866667,1643,1.1516802552787
"aloumo01","glaustr01","grievbe01",9250000,1643,1.13555779347425
"aloumo01","heltoto01","mientdo01",10415000,1643,1.21410533695747
"aloumo01","pujolal01","youngdm01",8950000,1643,1.14925950444023
"aurilri01","bagweje01","daubabr01",10150000,1643,1.11661267580957
"aurilri01","daubabr01","palmera01",12650000,1643,1.10007551701299
"aurilri01","gracema01","zeileto01",13083333,1643,1.11415135412343
"aurilri01","lawtoma02","vinafe01",11483333,1643,1.12182405966382
"bagweje01","edmonji01","mientdo01",13048333,1643,1.19428517743706
"bagweje01","menecfr01","olerujo01",13425000,1643,1.16736513292582
"beltrca01","berkmla01","millake01",1430000,1643,1.16626742819502
"beltrca01","biggicr01","mclemma01",10175000,1643,1.12874285519406
"beltrca01","burksel01","heltoto01",11041667,1643,1.16288421141206
"beltrca01","edmonji01","thomeji01",14633333,1643,1.18866073268063
"beltrca01","floydcl01","menecfr01",6150000,1643,1.12050030270506
"beltrca01","grievbe01","posadjo01",7225000,1643,1.09741155188631
"beltrca01","mclemma01","pierrju01",2640000,1643,1.12477139963996
"beltrca01","millake01","sosasa01",13625000,1643,1.17344696569543
"berkmla01","biggicr01","millake01",8755000,1643,1.18611777009169
"berkmla01","bondsba01","pujolal01",10805000,1643,1.34825576206635
"berkmla01","camermi01","thomeji01",11596667,1643,1.19922972772834
"berkmla01","cirilje01","kleskry01",10905000,1643,1.17834766142705
"berkmla01","coninje01","grievbe01",6055000,1643,1.18871281665495
"berkmla01","eckstda01","posadjo01",4555000,1643,1.14782792130641
"berkmla01","giambja01","nevinph01",6033333,1643,1.29495321999134
"berkmla01","gracema01","pujolal01",3505000,1643,1.21906508631989
"berkmla01","hidalri01","rolensc01",9305000,1643,1.16430464468264
"berkmla01","millake01","pierrju01",1220000,1643,1.1821463145376
"berkmla01","nixontr01","zeileto01",7528333,1643,1.16610521661281
"berkmla01","thomeji01","youngdm01",11680000,1643,1.19680897688987
"biggicr01","camermi01","vidrojo01",13666667,1643,1.10550633645603
"biggicr01","floydcl01","menecfr01",13475000,1643,1.14035064460173
"biggicr01","grievbe01","posadjo01",14550000,1643,1.11726189378298
"biggicr01","mclemma01","pierrju01",9965000,1643,1.14462174153663
"biggicr01","vidrojo01","youngdm01",13750000,1643,1.10308558561756
"boonebr01","edmonji01","giambja01",13686666,1643,1.25937709079346
"burksel01","heltoto01","pierrju01",10831667,1643,1.17876309775463
"burksel01","hidalri01","suzukic01",14833334,1643,1.10622130369152
"camermi01","catalfr01","stewash01",6450000,1643,1.11529770567092
"camermi01","glaustr01","sheffga01",14583334,1643,1.13755546783924
"camermi01","pierrju01","vidrojo01",6131667,1643,1.10153488090194
"caseyse01","giambja01","pujolal01",7303333,1643,1.24891073104188
"caseyse01","martied01","stewash01",10683333,1643,1.16351570835121
"catalfr01","heltoto01","ordonma01",9550000,1643,1.20456422796935
"catalfr01","stewash01","youngdm01",6533333,1643,1.11287695483244
"cirilje01","mientdo01","olerujo01",11765000,1643,1.15186397475408
"cirilje01","salmoti01","stewash01",13533333,1643,1.1000508599466
"coninje01","giambja01","guerrvl01",13103333,1643,1.23997262386832
"coninje01","gilesbr02","mientdo01",10548333,1643,1.17616559501825
"coninje01","glaustr01","zeileto01",11083333,1643,1.11273205711024
"coninje01","hidalri01","kentje01",12500000,1643,1.11109404328316
"coninje01","ordonma01","thomeji01",14625000,1643,1.18369248205717
"daubabr01","greensh01","pierrju01",12781667,1643,1.10082010364163
"eckstda01","giambja01","higgibo02",9628333,1643,1.19892702823117
"eckstda01","menecfr01","pujolal01",625000,1643,1.12659688674181
"eckstda01","nevinph01","sheffga01",11741667,1643,1.16023451258079
"eckstda01","nixontr01","thomeji01",8465000,1643,1.14748287421819
"edmonji01","floydcl01","glaustr01",13083333,1643,1.16695296067065
"edmonji01","hidalri01","vinafe01",14166666,1643,1.12265504179473
"edmonji01","pierrju01","thomeji01",14423333,1643,1.20453961902321
"floydcl01","grievbe01","nevinph01",9875000,1643,1.14978463103981
"floydcl01","koskico01","thomeji01",13675000,1643,1.16775175412307
"floydcl01","menecfr01","pierrju01",5940000,1643,1.13637918904764
"giambja01","glaustr01","nixontr01",5743333,1643,1.22052732173965
"gilesbr02","kentje01","loducpa01",13563333,1643,1.14635456045488
"glaustr01","hidalri01","mientdo01",4965000,1643,1.10963098327743
"glaustr01","sheffga01","youngdm01",14666667,1643,1.13513471700077
"gonzaju03","menecfr01","stewash01",12408333,1643,1.10950372325335
"grievbe01","martied01","vinafe01",12583333,1643,1.15248787993448
"grievbe01","mclemma01","suzukic01",10416667,1643,1.13822587431319
"grievbe01","pierrju01","posadjo01",7015000,1643,1.11329043822889
"heltoto01","kentje01","millake01",11650000,1643,1.17464492355958
"henderi01","olerujo01","suzukic01",12666667,1643,1.14824272849819
"hidalri01","higgibo02","pujolal01",9025000,1643,1.12586944576869
"hidalri01","kleskry01","ordonma01",13000000,1643,1.12135053362078
"higgibo02","menecfr01","vinafe01",9883333,1643,1.09240725831325
"higgibo02","mientdo01","sweenmi01",10540000,1643,1.12767958595982
"kleskry01","koskico01","mientdo01",6265000,1643,1.13268954042057
"kleskry01","nevinph01","sweenmi01",12375000,1643,1.14584256072179
"koskico01","nevinph01","nixontr01",2315000,1643,1.12631157869784
"loducpa01","mientdo01","stewash01",2628333,1643,1.13118249759946
"loducpa01","ordonma01","pujolal01",4180000,1643,1.15802393821913
"mientdo01","nevinph01","rolensc01",7340000,1643,1.15265619380139
"millake01","pierrju01","sosasa01",13415000,1643,1.18932585203801
"millake01","rolensc01","stewash01",8383333,1643,1.12305175698946
"nixontr01","ordonma01","sheffga01",14056667,1643,1.17539138167065
"pierrju01","vidrojo01","youngdm01",6215000,1643,1.09911413006346
"thomeji01","vidrojo01","vinafe01",14708333,1643,1.1432824638428
"abreubo01","grievbe01","hidalri01",11233000,1642,1.12174074830796
"alomaro01","coninje01","mientdo01",10965000,1642,1.18727542284035
"alomaro01","kentje01","loducpa01",13980000,1642,1.15746438827698
"aloumo01","beltrca01","hidalri01",9175000,1642,1.11398456257882
"aloumo01","giambja01","gonzalu01",14186666,1642,1.30134076865264
"aloumo01","glaustr01","higgibo02",11825000,1642,1.13018943706293
"aloumo01","grievbe01","heltoto01",12950000,1642,1.19998083131517
"aloumo01","hidalri01","pierrju01",8965000,1642,1.12986344892139
"aurilri01","bagweje01","kotsama01",11875000,1642,1.13230727636741
"aurilri01","catalfr01","mientdo01",4315000,1642,1.14677556685692
"aurilri01","daubabr01","guerrvl01",9650000,1642,1.09617231638848
"aurilri01","drewjd01","vinafe01",10333333,1642,1.13906402690379
"aurilri01","giambja01","vidrojo01",9853333,1642,1.21621521072975
"aurilri01","kotsama01","palmera01",14375000,1642,1.11577011757084
"aurilri01","loducpa01","nevinph01",5105000,1642,1.13016603357467
"aurilri01","menecfr01","nixontr01",3865000,1642,1.11389585118722
"bagweje01","eckstda01","loducpa01",6930000,1642,1.12596866738502
"bagweje01","millake01","ordonma01",10950000,1642,1.15274703271136
"beltrca01","catalfr01","koskico01",1575000,1642,1.11578246039049
"beltrca01","floydcl01","martied01",11425000,1642,1.17521256791497
"beltrca01","gilesbr02","millake01",8458333,1642,1.13959570091602
"beltrca01","greensh01","kotsama01",14716667,1642,1.10063581785691
"beltrca01","higgibo02","posadjo01",9800000,1642,1.09204319547499
"beltrca01","menecfr01","rolensc01",6150000,1642,1.10924735982434
"berkmla01","caseyse01","gonzaju03",13305000,1642,1.16902807634682
"berkmla01","coninje01","higgibo02",8630000,1642,1.18334446024362
"berkmla01","gonzalu01","venturo01",13138333,1642,1.21763823079111
"berkmla01","koskico01","piazzmi01",14176429,1642,1.17627224330425
"berkmla01","pujolal01","salmoti01",7005000,1642,1.19808364502677
"biggicr01","catalfr01","koskico01",8900000,1642,1.13563280228716
"biggicr01","menecfr01","rolensc01",13475000,1642,1.12909770172101
"bondsba01","boonebr01","mientdo01",13765000,1642,1.27390448433505
"boonebr01","caseyse01","vidrojo01",8750000,1642,1.11182078974567
"boonebr01","gracema01","mientdo01",6465000,1642,1.14471380858858
"boonebr01","henderi01","stewash01",5733333,1642,1.10891434349186
"boonebr01","loducpa01","sweenmi01",8480000,1642,1.11981313847008
"boonebr01","nixontr01","posadjo01",7690000,1642,1.11131539957484
"camermi01","eckstda01","giambja01",7720000,1642,1.18468652190206
"camermi01","hidalri01","pujolal01",7116667,1642,1.11162893943958
"camermi01","mientdo01","sweenmi01",8631667,1642,1.11343907963071
"caseyse01","edmonji01","gonzalu01",14166666,1642,1.20783321565859
"caseyse01","floydcl01","rolensc01",14000000,1642,1.13680898459297
"catalfr01","kentje01","olerujo01",13550000,1642,1.16182224705149
"catalfr01","koskico01","pierrju01",1365000,1642,1.13166134673307
"cirilje01","coninje01","pujolal01",8050000,1642,1.15308882157468
"cirilje01","glaustr01","thomeji01",13975000,1642,1.14748327084362
"cirilje01","grievbe01","olerujo01",14300000,1642,1.13773946911177
"coninje01","gilesbr02","grievbe01",13083333,1642,1.16204108937595
"coninje01","heltoto01","zeileto01",14783333,1642,1.17715509495115
"coninje01","jonesch06","nevinph01",14958333,1642,1.20072711604458
"coninje01","nevinph01","olerujo01",11325000,1642,1.17502374833261
"daubabr01","mientdo01","suzukic01",6281667,1642,1.11837133063192
"eckstda01","giambja01","youngdm01",7803333,1642,1.18226577106359
"eckstda01","gilesbr02","posadjo01",11583333,1642,1.12115619402741
"eckstda01","loducpa01","palmera01",9430000,1642,1.10943150858845
"eckstda01","martied01","pujolal01",5900000,1642,1.18130915195172
"edmonji01","glaustr01","rolensc01",13083333,1642,1.15570001778993
"edmonji01","guerrvl01","mientdo01",12548333,1642,1.17384481801597
"edmonji01","kentje01","nixontr01",12723333,1642,1.15586257589303
"floydcl01","higgibo02","nevinph01",12450000,1642,1.14441627462849
"floydcl01","martied01","pierrju01",11215000,1642,1.19109145425755
"giambja01","gilesbr02","nevinph01",13061666,1642,1.26828149271234
"giambja01","gonzaju03","pujolal01",14303333,1642,1.24961101115392
"giambja01","heltoto01","nixontr01",9443333,1642,1.28495035958056
"giambje01","stewash01","vinafe01",6799166,1642,1.11859226137326
"gilesbr02","gracema01","pujolal01",10533333,1642,1.19239335904089
"gilesbr02","millake01","pierrju01",8248333,1642,1.1554745872586
"gilesbr02","nixontr01","zeileto01",14556666,1642,1.13943348933381
"glaustr01","grievbe01","hidalri01",7500000,1642,1.09550647763513
"gonzalu01","koskico01","menecfr01",5358333,1642,1.1593626123324
"gracema01","kentje01","sweenmi01",14000000,1642,1.12913194749693
"gracema01","nixontr01","vinafe01",7723333,1642,1.11888809805206
"gracema01","stewash01","thomeji01",13058333,1642,1.17307880546014
"greensh01","kotsama01","pierrju01",14506667,1642,1.11651470419948
"grievbe01","higgibo02","sweenmi01",13075000,1642,1.11355508031752
"grievbe01","kleskry01","koskico01",8800000,1642,1.11856503477827
"grievbe01","loducpa01","stewash01",5163333,1642,1.11705799195716
"grievbe01","nevinph01","rolensc01",9875000,1642,1.13853168815909
"guerrvl01","menecfr01","olerujo01",12925000,1642,1.14692477350473
"heltoto01","hidalri01","mientdo01",8665000,1642,1.17405402111835
"hidalri01","pujolal01","youngdm01",7200000,1642,1.10920818860111
"higgibo02","mclemma01","suzukic01",12991667,1642,1.13285751790187
"higgibo02","pierrju01","posadjo01",9590000,1642,1.10792208181756
"koskico01","millake01","vinafe01",5333333,1642,1.09245590386883
"koskico01","rolensc01","thomeji01",13675000,1642,1.15649881124235
"mclemma01","ordonma01","stewash01",7933333,1642,1.13687781180597
"menecfr01","pierrju01","rolensc01",5940000,1642,1.12512624616691
"menecfr01","stewash01","zeileto01",9241666,1642,1.09923294827669
"mientdo01","sweenmi01","youngdm01",8715000,1642,1.11101832879224
"millake01","ordonma01","palmera01",13450000,1642,1.13620987391479
"nevinph01","stewash01","venturo01",11808333,1642,1.11771492882043
"abreubo01","aloumo01","camermi01",13649667,1641,1.14218320140665
"abreubo01","aloumo01","youngdm01",13733000,1641,1.13976245056817
"abreubo01","berkmla01","gracema01",8288000,1641,1.20956803244784
"abreubo01","caseyse01","giambja01",12086333,1641,1.23941367716982
"abreubo01","catalfr01","pujolal01",6033000,1641,1.1878183045392
"abreubo01","eckstda01","menecfr01",5408000,1641,1.11709983286976
"abreubo01","hidalri01","higgibo02",13808000,1641,1.11637239189664
"abreubo01","loducpa01","ordonma01",8963000,1641,1.14852688434707
"alomaro01","beltrca01","millake01",8875000,1641,1.15070552873812
"alomaro01","coninje01","grievbe01",13500000,1641,1.17315091719805
"alomaro01","eckstda01","posadjo01",12000000,1641,1.13226602184951
"alomaro01","giambja01","nevinph01",13478333,1641,1.27939132053444
"alomaro01","gracema01","pujolal01",10950000,1641,1.20350318686299
"alomaro01","millake01","pierrju01",8665000,1641,1.1665844150807
"alomaro01","nixontr01","zeileto01",14973333,1641,1.15054331715591
"aloumo01","camermi01","glaustr01",9916667,1641,1.11594893073382
"aloumo01","eckstda01","nevinph01",7075000,1641,1.13862797547536
"aloumo01","glaustr01","youngdm01",10000000,1641,1.11352817989534
"aloumo01","kleskry01","pujolal01",11200000,1641,1.18284469319783
"aloumo01","nixontr01","ordonma01",9390000,1641,1.15378484456522
"aurilri01","berkmla01","clarkto02",8017500,1641,1.17328269569959
"aurilri01","catalfr01","grievbe01",6850000,1641,1.13265106121461
"aurilri01","guerrvl01","kotsama01",11375000,1641,1.11186691694633
"aurilri01","martied01","nixontr01",9140000,1641,1.16860811639712
"bagweje01","floydcl01","vidrojo01",14500000,1641,1.15750709093742
"beltrca01","biggicr01","daubabr01",8575000,1641,1.09476380587048
"beltrca01","coninje01","edmonji01",9758333,1641,1.15853495886681
"beltrca01","kleskry01","vidrojo01",8675000,1641,1.11682043247849
"beltrca01","martied01","rolensc01",11425000,1641,1.16395962503425
"berkmla01","bondsba01","glaustr01",11855000,1641,1.31252443752147
"berkmla01","camermi01","coninje01",6721667,1641,1.16910395391451
"berkmla01","caseyse01","zeileto01",10138333,1641,1.15875730137016
"berkmla01","coninje01","youngdm01",6805000,1641,1.16668320307604
"berkmla01","glaustr01","gracema01",4555000,1641,1.18333376177501
"berkmla01","kleskry01","thomeji01",13930000,1641,1.23039416564747
"berkmla01","menecfr01","ordonma01",4280000,1641,1.18044832953849
"berkmla01","nixontr01","ramirma02",13745000,1641,1.21146680210723
"biggicr01","daubabr01","pierrju01",8365000,1641,1.11064269221305
"boonebr01","catalfr01","floydcl01",9600000,1641,1.15315936042099
"boonebr01","clarkto02","pujolal01",7912500,1641,1.14947120952261
"boonebr01","gonzalu01","mclemma01",10083333,1641,1.18513172295521
"boonebr01","gracema01","grievbe01",9000000,1641,1.13058930294628
"boonebr01","koskico01","venturo01",11550000,1641,1.09319254938983
"boonebr01","mientdo01","salmoti01",9965000,1641,1.12373236729546
"burksel01","gonzalu01","ordonma01",14250000,1641,1.17902358663142
"burksel01","koskico01","stewash01",8150000,1641,1.10208774234178
"camermi01","floydcl01","nevinph01",10541667,1641,1.13017576829937
"camermi01","grievbe01","sweenmi01",11166667,1641,1.09931457398841
"camermi01","martied01","vinafe01",13250000,1641,1.13287901719404
"camermi01","mclemma01","suzukic01",11083334,1641,1.11861701157276
"camermi01","pierrju01","posadjo01",7681667,1641,1.09368157548845
"caseyse01","eckstda01","thomeji01",11075000,1641,1.14013495897554
"caseyse01","giambja01","glaustr01",8353333,1641,1.21317940649699
"caseyse01","koskico01","nevinph01",4925000,1641,1.11896366345519
"catalfr01","glaustr01","pujolal01",2300000,1641,1.16158403386636
"catalfr01","kleskry01","stewash01",8783333,1641,1.14646214359005
"catalfr01","suzukic01","vidrojo01",9016667,1641,1.14337121910652
"cirilje01","giambja01","ordonma01",12703333,1641,1.2225228323589
"coninje01","eckstda01","nixontr01",3590000,1641,1.11735710040436
"coninje01","edmonji01","pierrju01",9548333,1641,1.17441384520938
"coninje01","floydcl01","koskico01",8800000,1641,1.13762598030924
"coninje01","vidrojo01","vinafe01",9833333,1641,1.11315669002897
"daubabr01","grievbe01","suzukic01",8816667,1641,1.10424682498962
"eckstda01","edmonji01","sweenmi01",11533333,1641,1.1391619483608
"eckstda01","guerrvl01","loducpa01",6430000,1641,1.10552830796394
"eckstda01","koskico01","walkela01",12666667,1641,1.16628505111213
"edmonji01","millake01","suzukic01",12700000,1641,1.16542293142269
"floydcl01","nevinph01","youngdm01",10625000,1641,1.1277550174609
"giambja01","gonzalu01","hidalri01",12436666,1641,1.26128945281352
"giambja01","koskico01","sweenmi01",9403333,1641,1.21300518933468
"giambja01","pujolal01","zeileto01",11136666,1641,1.23934023617727
"gilesbr02","pujolal01","salmoti01",14033333,1641,1.17141191774777
"glaustr01","loducpa01","ordonma01",5230000,1641,1.12229261367424
